node1,node2,weight
875,1836,0.021
875,1838,0.454
875,1779,-0.174
875,2483,0.064
875,3256,-0.046
875,2400,-0.003
875,1098,-0.005
875,673,0.028
875,260,0.155
875,3337,0.056
875,3336,0.167
875,265,0.659
875,1959,0.13
875,2498,0.01
875,1556,0.193
875,2492,0.041
875,3033,-0.128
875,1418,0.022
875,2412,-0.089
875,2414,0.071
875,2417,0.149
875,2265,0.029
875,924,0.09
875,2066,0.09
875,594,-0.065
875,986,0.224
875,1929,0.153
875,2542,0.129
875,3029,0.135
875,839,0.181
875,1857,-0.038
875,2381,-0.066
875,2664,0.289
875,231,0.108
875,2669,0.409
875,2442,0.035
875,2441,-0.027
875,300,0.094
875,244,0.116
875,3508,0.078
875,821,0.108
875,1413,0.14
875,1842,-0.049
875,2166,0.024
875,1539,-0.114
875,2455,0.009
875,453,-0.0825
875,2598,0.274
875,1229,0.465
875,1876,-0.001
875,2201,0.127
875,1589,0.163
875,3512,-0.009
875,2565,0.053
875,656,0.154
875,1032,0.119
875,1033,0.047
875,2360,0.117
875,1214,0.451
875,1357,0.017
875,3520,0.125
875,1913,0.123
875,1455,0.367
875,2026,-0.056
875,2695,0.201
875,602,0.085
875,1891,0.111
875,2132,0.174
875,954,0.126
875,1196,0.158
875,322,0.058
875,2506,-0.07
875,2501,-0.072
875,74,0.056
875,480,0.253
875,2330,0.07
875,2129,0.313
875,1048,-0.066
875,2237,-0.014
875,1970,0.236
875,2002,0.282
875,2533,-0.032
622,215,0.11
622,135,0.048
622,4906,-0.108
622,287,0.031
622,3990,0.197
622,1314,0.166
622,1793,0.256
622,715,0.077
622,3482,0.021
622,1795,0.242
622,5141,0.2
622,1491,0.151
622,6158,0.212
622,1347,0.203
622,2499,0.306
622,2313,0.2
622,5614,0.083
622,3840,0.1965
622,4483,0.194
622,1667,0.102
622,4136,0.367
622,3775,0.172
622,2777,-0.024
622,3277,0.339
622,2829,0.142
622,276,0.577
622,3671,0.242
622,2823,0.242
622,2785,0.4965
622,2542,0.141
622,4043,0.462
622,3577,0.086
622,524,0.244
622,5963,0.385
622,910,0.078
622,4210,0.264
622,2751,0.118
622,3743,0.403
622,2285,0.151
622,4620,0.338
622,243,0.114
622,4353,0.019
622,4057,0.559
622,4054,0.268
622,783,0.036
622,4291,0.251
622,1648,0.02
622,1004,0.135
622,623,0.185
622,622,-0.195
622,3613,-0.097
622,3750,0.053
622,2923,0.167
622,336,0.279
622,332,0.2745
622,1876,0.32
622,61,0.32
622,67,0.231
622,2804,0.773
622,3692,0.053
622,3361,0.126
622,185,0.18
622,189,0.293
622,3897,0.256
622,355,0.209
622,1863,0.191
622,2276,0.108
622,6882,0.238
622,2184,0.296
622,3724,0.274
622,3286,0.272
622,4933,0.122
622,5719,0.39
622,1022,0.73
622,4831,0.153
622,1629,0.059
622,3686,-0.13
622,2023,0.193
622,605,0.162
622,550,0.2
622,553,0.462
622,2632,0.286
622,4457,0.144
622,4764,-0.107
622,234,-0.434
622,3732,0.148
622,6621,0.208
622,4164,0.153
622,1813,0.338
622,5195,0.405
622,4513,-0.048
622,43,-0.136
622,4007,0.281
622,4590,-0.094
622,5289,0.455
622,2728,0.135
622,6732,0.266
622,6737,-0.451
622,3056,0.029
622,3700,0.343
622,3053,0.142
622,4155,0.333
622,4395,-0.201
622,473,0.204
622,470,0.226
622,2005,0.243
622,4585,0.007
622,4856,0.172
622,2537,0.364666667
872,265,0.131
1225,27,0.291
1225,21,0.292
1225,875,0.215
1225,455,0.016
1225,656,0.3015
1225,1862,0.787
1225,1499,0.804
1225,1251,0.744
1225,1763,0.346
1225,225,0.574
1225,1891,0.492
873,265,0.053
1224,854,0.202
1224,1269,0.079
1224,1714,0.175
1224,74,0.408
1224,225,0.309
1224,482,0.283
870,124,0.122
870,265,0.235
8019,2443,0.261
8018,2443,0.45
8017,2443,0.463
8016,2443,0.286
8547,7869,0.304
8014,3204,0.116
8012,5783,0.09
8543,6346,0.355
8010,7005,0.309
7456,7775,0.516
7456,7452,0.137
7456,7559,0.151
7456,7819,0.308
7457,5834,0.335
7457,6962,0.339
7457,7452,-0.067
7457,6969,0.074
7457,3486,0.118
7457,898,0.151
7457,7514,0.428
7457,7655,-0.047
7457,7129,1
7457,6034,0.363
7457,5863,0.06
7457,8854,0.171
7454,5265,0.003
7454,7452,0.16
7454,4806,0.197
7454,8620,0.069
7454,330,0.006
7454,7421,0.165
7454,721,0.351
7454,2531,0.188
7455,7597,0.39
7455,7452,0.39
7452,2186,0.176
7453,8376,0.189
7453,5064,0.317
7453,6962,0.333
7453,7452,0.225
7453,7597,0.422
7453,1240,0.338
7453,6699,0.179
7453,7198,0.133
7453,3096,0.697
7453,2186,0.318
7453,9319,0.151
7453,8007,0.394
7450,5345,0.127
2036,1141,0.577
2036,1720,0.766
624,2928,0.365
624,2529,-0.336
624,1122,0.412
624,1346,0.096
624,60,-0.058
624,3530,-0.057
624,116,0.298
624,1924,0.649
624,1909,0.05
624,2945,0.182
624,231,0.132
624,493,0.07
624,2785,0.003
624,1056,-0.039
624,3455,0.233
624,2981,0.474
624,42,-0.057
624,43,-0.019
624,172,0.007
624,346,-0.012
624,451,0.649
624,932,0.007
624,188,0.378
624,180,0.605
624,1460,-0.098
624,1699,-0.046
624,2525,0.649
624,1315,-0.113
624,2607,0.184
624,2627,0.033
624,2603,0.066
624,2767,0.046
624,1358,0.249
624,1357,0.552
624,2469,0.293
624,1091,0.164
624,376,0.05
624,1254,0.156
624,3263,-0.015
624,2187,0.072
624,72,0.263
624,2245,0.22
624,129,0.113
624,1913,0.02
624,221,-0.047
624,3541,0.083
624,1622,-0.007
624,2844,0.649
624,1992,-0.043
624,2488,0.171
624,2318,0.592
624,2577,-0.026
624,2992,0.649
624,3028,0.351
624,122,0.1595
624,910,0.119
624,1106,0.337
624,2799,0.017
624,3379,-0.002
624,720,0.049
624,2166,-0.121
624,2669,0.338
624,2484,-0.019
624,1382,0.039
624,695,0.261
7458,5577,0.219
7458,7505,0.142
7458,7402,0.622
7459,5577,0.251
7459,2109,0.063
2742,309,0.058
2742,2605,0.367
2742,1726,-0.287
2742,2676,0.217
2742,1809,0.284
2742,1452,0.209
2742,2661,0.221
2033,2002,-0.051
2033,1359,0.159
2033,1836,-0.142
2033,2906,0.225
2033,897,0.062
2033,3378,0.289
2033,1357,0.038
2033,611,-0.688
2033,1308,0.254
2033,2469,0.172
2033,3256,0.224
2033,2984,-0.082
2033,656,0.174
2033,3337,-0.075
2033,1389,-0.158
2033,3266,-0.423
2033,1229,0.645
2033,986,0.17
2033,2166,0.263
2033,1296,0.011
2033,1460,0.295
4597,3408,0.1905
4597,3767,0.57
2747,2245,0.274
4595,3408,0.304
4595,3771,0.134
4844,868,0.508
4844,4899,0.42
4844,7589,0.468
4844,4701,0.449
4844,4065,0.159
4844,4536,-0.341
4844,5884,0.076
4844,550,0.344
4844,4548,0.592
4844,5736,0.2
4844,929,0.42
4844,2072,0.293
4844,1883,0.369
2748,1622,0.444
2748,2844,0.469
2748,2484,-0.088
2748,656,-0.032
2748,2799,-0.021
2748,3523,0.474
2748,2245,0.248
2748,1122,0.175
2748,1472,0.378
4846,8609,0.403
4846,9267,-0.041
4846,6964,-0.159
4846,7810,0.206
4846,5064,0.338
4846,8626,0.072
4846,550,-0.018
4846,6981,0.095
4846,4020,0.4005
4846,7957,-0.072
4846,7875,0.013
4846,518,-0.368
4846,8788,-0.14
4846,6147,0.516
4846,6383,-0.595
4846,6943,-0.268
4846,9225,-0.104
4846,4028,-0.344
4846,7835,0.191
4846,3160,-0.148
4846,9303,-0.129
4846,7711,-0.286
4846,5275,-0.271
4846,1052,-0.168
4846,2391,-0.026
4846,3456,0.402
4846,7304,0.583
4846,7776,0.554
4846,7265,0.354
4846,8887,0.123
4846,5097,0.291
4846,7888,0.358
4846,7775,0.453
4846,7411,0.511
4846,7010,0.078
4846,206,0.058
4846,8803,0.323
4846,7732,0.164
4846,5686,-0.165
4846,8808,0.403
4846,7196,0.447
4846,6246,0.508
4846,8706,0.181
4846,8149,0.167
4846,9154,0.415
4846,2466,0.545
4846,4315,0.164
4846,2917,0.195
4846,8772,0.385
4846,9257,0.412
4846,5783,0.592
4846,8632,-0.208
4846,6978,0.163
4846,5558,-0.15
4846,6958,0.474
4846,7220,0.481
4846,8285,0.171
4846,5674,-0.209
4846,8129,0.172
4846,7198,0.326
4846,5209,0.141
4846,4066,0.031
4846,5121,0.31
4846,5776,0.267
4846,8066,0.381
4846,5834,-0.179
4846,7203,0.262
4846,8875,0.088
4846,8773,0.276
4846,3053,-0.134
4846,3013,-0.104
4846,8894,0.359
4846,5447,0.538
4846,7211,0.275
4846,2068,0.137
4846,8086,0.455
4846,7506,0.158
4846,6238,-0.13
4846,4461,-0.163
4846,8993,0.07
4846,8853,0.263
4846,8852,0.181
4846,4854,0.237
4846,3222,-0.098
4846,290,0.248
4599,3408,0.113
4734,1445,0.268
4735,1445,0.318
4735,2956,0.379
6535,6796,0.414
6535,5837,0.169
6535,4899,0.343
6535,6756,0.072
6535,6534,0.048
6535,7966,0.178
6535,8494,-0.063
6535,7540,0.027
6535,7192,0.113
2039,4083,0.6
2039,4559,-0.07
2039,5906,-0.064
2039,4025,-0.046
2039,2194,1
2039,2893,0.129
2039,6383,-0.048
2039,6878,-0.02
2039,3737,0.381
2039,2199,0.379
2039,3015,0.535
2039,4343,0.164
2039,6042,0.285
2039,2527,0.318
2039,1589,0.538
2039,2204,0.198
2039,3029,-0.046
2039,6471,0.169
2039,4740,0.135
2039,2666,0.337
2039,3899,0.134
2039,6226,-0.104
2039,2744,0.166
2039,3971,0.145
2039,1032,-0.043
2039,738,0.293
2039,1880,0.11
2039,911,0.474
2039,910,0.041
2039,1672,0.146
2039,918,0.205
2039,2724,0.23
2039,1339,0.306
2039,4096,0.655
2039,897,0.077
2039,3482,0.492
2039,2609,0.425
2039,3839,-0.036
2039,376,0.065
2039,260,0.241
2039,932,0.359
2039,1913,0.282
2039,5026,0.172
2039,2366,-0.223
2039,220,0.061
2039,2120,0.185
2039,2166,0.197
2039,6015,0.577
2039,5341,-0.37
2039,1296,1
2039,3420,0.518
2039,6465,-0.153
2039,867,0.039
2039,2115,0.744
2039,259,0.132
2039,2939,-0.076
2039,2004,-0.22
2039,4457,-0.006
2039,286,0.244
2039,1838,0.209
2039,1570,0.796
8295,7979,0.161
2038,1141,0.254
8294,6977,0.42
8297,4518,0.268
6531,4201,0.257
393,2,0.256
393,6580,0.153
393,5568,0.302
393,3415,0.055
393,7297,0.314
393,2224,0.116
393,5884,0.412
393,43,-0.083
393,5286,0.535
393,4633,-0.022
393,2026,0.041
393,3006,0.342
393,8023,-0.055
393,721,0.429
393,5961,0.592
393,2434,0.205
393,5368,0.259
392,797,0.295
392,5430,0.438
392,834,0.298
392,1715,0.162
392,195,0.386
392,464,0.198
392,3598,0.105
392,978,0.087
392,946,0.301
392,2,0.259
392,243,0.203
392,2510,0.145
392,424,0.169
391,147,0.367
391,26,-0.004
391,834,0.041
391,415,0.093
391,195,0.219
391,425,0.259
391,302,0.176
391,712,0.112
391,77,-0.064
391,640,0.255
391,320,0.244
391,2,0.263
391,7,0.327
391,407,0.38
391,164,0.09
391,92,0.399
391,483,0.075
391,424,0.034
391,480,0.356
390,2,0.761
397,147,-0.059
397,302,0.153
397,2,-0.111
397,5,-0.02
397,65,0.236
397,425,0.468
396,585,0.396
396,720,0.341
396,834,0.296
396,195,0.39
396,461,0.14
396,671,1
396,1070,0.574
396,978,0.608
396,322,0.756
396,320,0.194
396,2,0.093
396,124,0.891
396,265,0.756
396,399,0.608
396,480,0.195
396,50,0.756
395,839,-0.003
395,894,-0.119
395,594,-0.017
395,1272,-0.106
395,1260,-0.153
395,1308,-0.04
395,1196,0.385
395,376,-0.268
395,260,0.231
395,645,-0.15
395,385,0.367
395,3168,-0.237
395,2,-0.058
395,2166,-0.054
395,3523,-0.038
394,26,0.454
394,484,0.346
394,954,0.133
394,320,0.581
394,2,-0.295
394,487,0.375
394,92,0.522
394,1012,0.128
394,480,0.247
399,26,0.036
399,464,0.019
399,31,0.102
399,310,0.17
399,954,-0.01
399,2,0.131
399,65,-0.026
399,7,-0.005
399,480,0.169
398,573,0.17
398,238,0.32
398,275,0.066
398,135,0.087
398,26,0.045
398,696,0.045
398,1714,0.1
398,1733,-0.033
398,407,-0.002
398,2,-0.009
398,4,0.455
398,544,0.139
398,1396,0.315
398,671,0.3
398,1492,-0.003
398,74,0.236
398,1501,0.036
398,1047,0.151
398,104,-0.019
398,163,0.219
398,12,-0.101
398,960,0.184
398,1801,-0.135
398,1535,0.18
398,515,0.114
2309,1819,0.365
2308,1819,0.171
4725,3357,0.274
2300,1306,0.073
2300,155,0.157
2300,3709,0.359
2300,2858,0.063
2300,2862,-0.107
2300,553,0.06
2300,1921,0.265
2300,4105,0.334
2300,4575,-0.078
2300,1090,0.366
2300,2945,0.389
2300,3732,0.373
2300,4044,0.31
2300,793,0.681
2300,4041,-0.133
2300,2488,0.2755
2300,2885,0.219
2300,3691,0.353
2300,4928,-0.156
2300,4905,0.339
2300,180,0.472
2300,3696,0.31
2300,1891,0.216
2300,429,-0.009
2300,1254,0.067
2300,1769,0.174
2300,1115,0.535
2300,1251,0.108
2300,4967,0.172
2300,2111,0.381
2300,3723,0.281
2300,1664,0.124
2300,4864,0.123
2300,3844,0.509
2300,2815,0.056
2300,2726,0.855
2300,1962,0.167
2300,1314,0.592
2300,3661,0.516
2300,3606,0.402
2300,2603,0.101
2300,4336,0.31
2300,2023,0.479
2300,3874,0.612
2300,2609,0.592
2300,1354,0.459
2300,2783,0.265
2300,281,0.084
2300,3263,0.224
2300,1596,0.367
2300,4798,0.283
2300,4565,0.1
2300,3077,0.374
2300,3724,0.462
2300,1667,0.225
2300,3700,0.499
2300,224,0.747
2300,3741,0.281
2300,2546,0.357
2300,2709,0.451
2300,4153,0.688
2300,4054,0.03
2300,1046,0.068
2300,3541,-0.345
2300,3277,-0.118
2300,3115,0.095
2300,3381,0.125
2300,2785,0.207
2300,3749,0.688
2300,1622,-0.167
2300,2755,0.42
2300,243,0.326
2300,352,0.19
2300,1880,-0.206
2300,1453,0.492
2300,1384,0.09
2300,238,0.091
2300,1004,0.825
2300,297,0.749
2300,4580,-0.095
2300,3457,0.514
4727,3922,0.474
4727,217,0.363
4727,5310,0.359
4727,5177,0.408
4727,3713,0.592
4727,5172,0.004
4727,1262,0.551
4727,4466,0.144
4727,8429,0.429
4727,5096,0.274
4727,4020,0.353
4727,4471,-0.204
4727,4473,0.762
4727,8541,0.214
4727,3047,0.65
4727,5737,-0.278
4727,5275,0.051
4727,5988,0.405
4727,6478,0.651
4727,5270,0.127
4727,6003,0.548
4727,4701,0.279
4727,5581,-0.084
4727,4162,0.624
4727,699,0.084
4727,5279,0.528
4727,6713,-0.094
4727,288,0.561
4727,5907,0.357
4727,1675,0.137
4727,6920,-0.046
4727,2013,0.367
4727,3764,0.077
4727,1312,0.574
4727,5386,0.178
4727,3767,-0.155
4727,2852,0.286
4727,5141,0.219
4727,262,0.23
4727,6848,-0.197
4727,1956,0.222
4727,5991,0.744
4727,5464,0.599
4727,6719,0.021
4727,3408,0.104
4727,5514,0.084
4727,4230,0.552
4727,5308,0.416
4727,6010,0.261
4727,6794,-0.405
4727,6229,0.574
4727,1829,0.216
4727,6793,-0.073
4727,3036,0.263
4727,5306,-0.157
4727,5855,0.597
4727,4483,0.404
4727,372,0.592
4727,2064,0.592
4727,5427,0.077
4727,1383,0.64
4727,3948,0.559
4727,590,0.531
4727,4899,0.472
4727,4898,0.119
4727,5014,0.379
4727,5015,0.592
4727,2470,0.36
4727,6598,-0.208
4727,312,0.367
4727,4323,0.592
4727,5154,0.456
4727,4326,0.063
4727,6708,-0.5
4727,5499,0.403
4727,1485,0.684
4727,3295,0.474
4727,5766,-0.145
4727,80,0.722
4727,6702,0.339
4727,2821,0.537
4727,5099,0.577
4727,5318,0.466
4727,5410,0.531
4727,5257,0.244
4727,1715,0.122
4727,929,0.691
4727,4725,-0.044
4727,6873,-0.296
4727,3577,0.512
4727,4726,0.746
4727,1856,0.296
4727,5314,0.326
4727,428,0.611
4727,6066,-0.268
4727,1253,0.293
4727,2072,0.583
4727,5478,0.308
4727,2179,-0.365
4727,362,0.655
4727,360,0.185
4727,6820,0.189
4727,5409,0.22
4727,4217,0.218
4727,6580,0.429
4727,6825,0.328
4727,6585,-0.524
4727,4199,0.2045
4727,3589,0.016
4727,441,0.549
4727,6570,-0.128
4727,2286,0.507
4727,6055,-0.329
4727,6677,-0.1
4727,5277,-0.014
4727,5323,0.42
4727,5133,0.301
4727,5487,0.746
4727,6174,0.323
4727,6175,0.459
4727,5481,0.737
4727,5123,0.451
4727,4057,0.47
4727,903,0.316
4727,3465,-0.042
4727,5088,0.07
4727,5579,0.087
4727,1843,0.697
4727,3013,0.209
4727,5247,0.407
4727,958,0.44
4727,5572,-0.151
4727,4293,0.485
4727,5408,0.506
4727,6072,0.467
4727,1428,0.492
4727,1007,0.358
4727,1006,0.063
4727,4536,0.231
4727,3543,0.367
4727,5129,0.048
4727,3593,0.4165
4727,5010,-0.267
4727,6831,0.13
4727,5541,0.545
4727,1422,0.478
4727,4182,0.172
4727,2925,0.409
4727,333,0.48
4727,1877,0.394
4727,240,-0.169
4727,6929,0.603
4727,6568,0.251
4727,253,0.547
4727,4789,0.783
4727,5220,0.744
4727,6921,0.097
4727,5132,0.383
4727,254,0.4445
4727,5130,0.481
4727,6031,0.492
4727,6435,-0.052
4727,101,0.51
4727,4066,0.231
4727,2054,0.314
4727,2056,0.318
4727,6767,-0.41
4727,6285,0.375
4727,4824,0.404
4727,5017,0.4925
4727,5237,-0.0925
4727,5018,0.034
4727,5787,0.201
4727,5122,0.796
4727,6202,0.577
4727,6363,0.655
4727,2685,0.454
4727,6682,-0.437
4727,5776,0.592
4727,502,0.282
4727,630,0.386
4727,8237,0.42
4727,1211,0.472
4727,2583,0.57
4727,560,0.05
4727,1128,0.655
4727,4286,0.13
4727,5026,0.8
4727,7351,0.141
4727,6851,0.243
4727,5404,-0.1035
4727,5896,0.535
4727,5311,0.268
4727,6951,-0.221
4727,5100,0.174
4727,161,0.238
4727,3177,0.623
4727,5345,0.164
4727,6758,0.184
4727,5347,-0.117
4727,6299,0.683
4727,2214,0.681
4727,5223,0.403
4727,6684,-0.18
4727,5221,0.244
4727,5365,0.168
4727,6111,0.694
4727,2109,0.518
4727,816,0.355
4727,5576,0.744
4727,2697,0.099
4727,3458,0.225
4727,3978,0.306
4727,4805,0.42
4727,471,1
4727,6084,0.237
4727,602,0.577
4727,3374,0.027
4727,3601,0.194
4727,3063,0.476
4727,6459,0.178
4727,5214,0.116
4727,5058,-0.278
4727,1845,0.343
4727,4070,0.319
4727,6943,-0.045
4727,5084,0.595
4727,6622,-0.029
4727,6946,-0.219
4727,5357,0.371
4727,3233,-0.041
4727,1810,0.286
4727,5063,0.414
4727,1812,0.428
4727,5149,0.73
4727,1960,0.328
4727,6102,0.138
4727,5193,0.316
4727,1578,0.1325
4727,6020,0.461
4727,5727,0.224
4727,5800,0.224
4727,1449,0.412
4727,1279,0.326
4727,5162,0.412
4727,4096,0.415
4727,6267,0.402
4727,4253,0.527
4727,4858,0.279
4727,1274,0.165
4727,4256,0.451
4727,5203,0.116
4727,6265,0.047
4727,5205,0.453
4727,4799,0.403
4727,5558,0.412
4727,6234,0.415
4727,2972,-0.231
4727,5256,0.73
4727,6866,-0.151
4727,3707,0.316
4727,6637,0.114
4727,4737,0.506
4727,3347,0.477
4727,5363,0.086
4727,6004,0.783
4727,4918,-0.172
4727,5518,1
4727,1600,0.636
4727,2080,0.152
4727,7064,0.072
4727,1808,0.476
4727,356,0.643
4727,5462,0.474
4727,5932,0.389
4727,3705,0.569
4727,2005,0.488
4727,4856,0.212
4727,1478,0.417
4727,6231,0.449
4727,2537,-0.04
4726,5415,0.016
4726,4217,0.655
4726,5318,0.379
4726,2054,0.294
4726,6945,0.156
4726,958,0.254
4726,4725,-0.141
4726,5018,0.168
4726,8573,-0.126
4726,5269,0.299
4726,4199,0.121
4726,7839,0.215
4726,6066,0.583
4726,6234,0.581
4726,7354,0.61
4726,3408,0.072
4726,8351,-0.091
4726,6084,0.169
4726,7002,-0.245
4726,2149,0.642
4726,4230,0.459
4721,1913,0.198
4720,1913,-0.14
5847,3780,0.143
5847,3591,0.583
5847,8174,-0.011
5847,4468,0.053
5847,8389,0.406
5847,2593,0.286
5847,7056,-0.004
5847,2718,0.543
5847,5321,0.133
5847,5750,0.444
5847,3505,-0.008
5847,4632,0.172
5847,8461,-0.117
5847,3066,0.553
5847,5367,0.225
5847,6878,-0.189
5847,7382,0.273
5847,5767,-0.068
5847,7977,0.108
5847,7046,-0.013
5847,8526,-0.359
5847,3556,-0.088
5847,8094,-0.037
5847,5272,-0.189
5847,7050,0.052
5847,7617,0.316
5847,5338,0.141
5847,5190,0.194
5847,6008,0.107
5847,956,0.263
5847,1111,0.109
5847,8394,-0.371
5847,1238,0.167
5847,7771,0.246
5847,7534,0.16
5847,2830,0.077
5847,7751,0.506
5847,6069,0.115
5847,3603,0.391
5847,8148,0.213
5847,4134,0.463
5847,6975,-0.298
5847,8579,-0.194
5847,898,-0.496
5847,4319,0.351
5847,2795,0.061
5847,8145,-0.064
5847,7379,0.238
5847,8332,-0.109
5847,5778,0.485
5847,1493,0.672
5847,4113,0.167
5847,5467,-0.298
5847,7129,-0.036
5847,7822,0.516
5847,8240,-0.193
5847,2971,0.459
5847,1883,0.623
5847,3053,0.009
5847,8415,0.149
5847,8472,-0.204
5847,5344,0.248
5847,5229,0.222
5847,6012,0.348
5847,6420,0.367
5847,5402,0.231
5847,2094,0.076
5847,5577,0.767
5847,6110,-0.021
5847,6136,0.088
5847,7167,0.153
5847,6562,0.474
5847,6259,0.594
5847,5530,0.096
5847,5919,0.429
5847,7004,0.409
5847,4951,0.257
5847,3465,0.249
5847,5970,0.516
5847,6726,0.127
5847,240,-0.054
5846,5010,0.197
5846,3066,0.293
5846,958,0.271
5846,1810,0.42
5846,5581,0.09
5846,7617,0.42
5846,5190,0.162
5846,8415,-0.148
5846,7192,0.427
5846,8498,-0.204
5846,6024,-0.109
5846,5863,0.172
5846,8473,-0.146
5846,6800,0.234
5846,1490,-0.11
5846,8359,-0.071
5846,7966,-0.109
5846,5321,0.051
5846,6637,0.072
5846,5834,-0.28
5846,6406,0.023
5846,4298,-0.104
5846,5891,0.367
5846,7240,0.043
5846,4134,0.244
5846,5307,-0.044
5846,2142,0.231
5846,6234,0.42
5846,1765,0.315
5845,2718,0.116
5845,8155,-0.041
5845,8153,-0.034
5845,7388,-0.076
5845,4701,-0.09
5845,7050,0.327
5845,7617,0.159
5845,7056,0.117
5845,7004,0.122
5845,717,0.583
5845,5778,0.125
5845,1490,-0.025
5845,1493,0.26
5845,5467,0.167
5845,129,-0.064
5845,6844,0.079
5845,6012,-0.045
5845,4632,0.462
5845,2412,-0.289
5845,410,0.333
5845,5914,0.092
5845,7689,0.174
5845,7688,0.688
5845,5393,0.167
5845,8232,0.158
5845,8235,-0.162
5845,7657,0.068
5845,8529,-0.143
5845,8522,0.144
5845,5846,0.3005
5845,6066,0.688
5845,6067,0.033
5845,8040,0.118
5845,2443,0.212
5845,1238,0.164
5845,8200,0.672
5845,7023,0.115
5845,8287,0.639
5845,4113,0.213
5845,5321,-0.006
5845,8458,-0.202
5845,5272,-0.011
5845,4548,0.316
5845,4673,-0.102
5845,8290,-0.069
5845,2809,-0.216
5845,8464,-0.13
5845,7019,0.305
5845,8198,-0.122
5845,3694,0.08
5845,5786,0.251
5845,6363,0.154
5845,5776,-0.072
5845,8238,-0.085
5845,5025,0.672
5845,3780,-0.064
5845,6800,0.459
5845,8576,0.229
5845,5894,-0.027
5845,7357,0.181
5845,165,0.167
5845,7840,0.146
5845,4298,0.028
5845,5229,0.162
5845,7086,0.048
5845,4075,0.098
5845,6818,-0.167
5845,8175,0.208
5845,5881,0.587
5845,5884,0.193
5845,7075,0.129
5845,4844,0.05
5845,5161,0.207
5845,8394,0.21
5845,4319,-0.508
5845,8390,0.211
5845,8008,-0.141
5845,7105,-0.056
5845,8413,-0.294
5845,2971,0.293
5845,8414,-0.141
5845,5837,-0.123
5845,5834,-0.006
5845,5368,0.102
5845,5838,0.128
5845,3987,0.182
5845,1765,0.116
5844,6988,0.233
5844,8179,-0.072
